"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-30 15:39:40,,,50000,66,1000,0,,0,,,0,0,0,0,0,0,0,0,0,43793,43744,43586,421282,421379,421539,5.27,3.33,0.00835,0.00830,0.00826,0.00461,0.478,0.229,0.124,31383260,4955298,3081485,3337936896,3344171008,3338158080,2079309824,2058588160,2059395072,28,20,39,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:41,0,0,50000,66,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43788,43740,43585,421282,421379,421539,3.46,6.08,1.67,0.00830,0.00826,0.0533,0.425,0.188,0.120,28428801,2096079,3031471,3340632064,3344363520,3339571200,2079309824,2060292096,2059395072,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:41,0,0,50000,66,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43796,43745,43588,421282,421380,421540,8.75,1.29,8.89,0.00830,0.0856,0.0533,0.381,0.170,0.117,25275054,967189,2977694,3345674240,3344859136,3339522048,2079309824,2060292096,2061176832,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:42,0,0,50000,66,1000,0,0,0,0,NaN,0,0,404,0,185,0,0,219,0,43783,43753,43585,421283,421380,421540,0.241,7.46,2.22,0.00830,0.0856,0.880,0.350,0.168,0.113,20011763,974088,2925406,3341553664,3345932288,3339636736,2079309824,2058784768,2061176832,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:42,0,0,50000,66,1000,0,0,0,0,NaN,415,380,404,203,185,186,212,219,194,43781,43751,43580,421283,421381,421541,4.68,7.67,6.60,0.306,0.413,0.880,0.308,0.157,0.106,15600586,918894,2869916,3342761984,3348836352,3340161024,2079453184,2058784768,2059165696,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:43,0,0,50000,66,1000,0,0,0,0,NaN,415,430,404,203,185,210,212,219,220,43788,43750,43576,421284,421381,421541,2.29,1.67,0.301,0.306,0.413,0.880,0.263,0.147,0.100,11677416,863609,2815030,3343785984,3347505152,3338694656,2079453184,2058784768,2059165696,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:43,0,0,50000,66,1000,0,0,0,0,NaN,474,474,408,232,187,231,243,221,242,43780,43739,43578,421284,421382,421542,10.2,3.21,5.33,0.306,0.413,0.880,0.216,0.143,0.108,7324079,842051,2865346,3342454784,3347386368,3338678272,2079453184,2058784768,2059165696,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:44,0,0,50000,66,1000,0,0,0,0,NaN,417,387,407,203,187,189,213,220,198,43776,43730,43567,421285,421382,421542,3.88,4.48,2.82,0.00726,0.00132,0.00259,0.168,0.133,0.105,3262141,773928,2856552,3343179776,3351654400,3339546624,2079453184,2058506240,2059153408,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:44,0,0,50000,66,1000,0,0,0,0,NaN,417,387,407,203,187,189,213,220,198,43777,43724,43570,421285,421383,421543,0.458,3.52,5.14,0.00726,0.00132,0.00259,0.139,0.121,0.0981,1380136,698045,2815757,3344494592,3346493440,3339849728,2079453184,2058506240,2059153408,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
2023-05-30 15:39:45,0,0,50000,66,1000,0,0,0,0,NaN,417,485,355,203,163,237,213,192,248,43770,43719,43561,421286,421383,421543,1.90,1.86,4.67,0.00726,0.00132,0.00138,0.134,0.121,0.0968,1382578,697971,2814599,3346530304,3351560192,3341606912,2079453184,2058407936,2059153408,28,20,41,0,0,0,62108720,62442312,95077392,0,0,0
