"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-30 19:53:57,0,0,100000,125,1000,0,0,0,0,NaN,0,0,378,0,181,0,0,197,0,43851,43674,43580,435806,435966,436132,5.33,4.56,6.06,0.000687,0.000304,0.246,0.313,0.0278,0.0960,1681007,121587,771260,3353956352,3360792576,3357405184,1484800000,1768579072,1426202624,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:53:57,0,0,100000,125,1000,0,0,0,0,NaN,387,0,476,189,228,0,198,248,0,43837,43686,43584,435807,435967,436133,,3.29,1.58,0.0317,0.000304,0.246,0.277,0.0286,0.109,1635813,122031,809283,3354714112,3357925376,3356364800,1485029376,1768579072,1426202624,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:53:58,0,0,100000,125,1000,0,0,0,0,NaN,469,0,398,229,191,0,240,207,0,43822,43684,43586,435807,435967,436133,8.29,1.74,11.6,0.0317,0.000304,0.00714,0.258,0.0257,0.117,1598302,90103,815751,3355078656,3361828864,3355787264,1485029376,1768579072,1426202624,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:53:58,0,0,100000,125,1000,0,0,0,0,NaN,469,392,398,229,191,192,240,207,201,43820,43696,43594,435808,435968,436134,0.500,11.3,,0.0317,0.0204,0.00714,0.224,0.0202,0.115,1564672,38369,770048,3355594752,3362365440,3358257152,1485029376,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:53:59,0,0,100000,125,1000,0,0,0,0,NaN,399,477,398,195,191,233,204,207,244,43826,43709,43591,435808,435968,436134,1.25,0.426,4.92,0.000603,0.0204,0.00714,0.219,0.0223,0.122,1496002,45708,824200,3356098560,3358629888,3363647488,1485029376,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:53:59,0,0,100000,125,1000,0,0,0,0,NaN,399,415,417,195,200,203,204,217,213,43821,43718,43602,435809,435969,436135,9.26,2.25,3.45,0.000603,0.0000382,0.00570,0.184,0.0223,0.126,1246609,45703,824374,3356065792,3362099200,3359342592,1485029376,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:54:00,0,0,100000,125,1000,0,0,0,0,NaN,408,415,417,199,200,203,209,217,213,43831,43721,43610,435809,435969,436135,3.33,3.36,5.50,0.000698,0.0000382,0.00570,0.145,0.0236,0.125,1045347,46560,824029,3354775552,3363188736,3358609408,1484972032,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:54:00,0,0,100000,125,1000,0,0,0,0,NaN,408,414,417,199,200,202,209,217,212,43823,43734,43606,435810,435970,436136,5.02,4.71,0.907,0.000698,0.000831,0.00570,0.113,0.0236,0.131,829548,46565,879038,3354619904,3358855168,3358654464,1484972032,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:54:01,0,0,100000,125,1000,0,0,0,0,NaN,393,414,451,192,216,202,201,235,212,43826,43735,43616,435810,435970,436136,4.01,2.46,3.93,0.000628,0.000831,0.00570,0.0720,0.0236,0.133,486295,46560,879131,3354808320,3363713024,3358945280,1484972032,1768579072,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
2023-05-30 19:54:01,0,0,100000,125,1000,0,0,0,0,NaN,432,414,396,211,190,202,221,206,212,43815,43749,43613,435811,435971,436137,4.81,1.89,7.48,0.000628,0.000831,0.00564,0.0417,0.0147,0.122,272463,33199,862656,3355365376,3363196928,3362521088,1484972032,1768460288,1426272256,23,20,37,0,0,0,62174424,61957592,95383520,0,0,0
