"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-29 16:24:57,0,0,3000,33,1000,0,0,0,0,NaN,0,413,416,0,203,202,0,213,211,43727,43590,43528,340960,341033,341173,,5.90,6.17,0.00144,0.0735,0.0781,0.0143,0.0265,0.0139,216010,234956,200488,3251691520,3230662656,3247038464,383602688,366772224,367529984,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:24:58,0,0,3000,33,1000,0,0,0,0,NaN,387,413,423,189,207,202,198,216,211,43719,43595,43523,340960,341033,341174,7.10,6.86,0.792,0.0611,0.0735,0.00182,0.0143,0.0265,0.0139,215987,234981,218597,3251474432,3230339072,3247017984,383627264,366624768,367529984,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:24:58,0,0,3000,33,1000,0,0,0,0,NaN,440,504,423,215,207,246,225,216,258,43728,43594,43523,340961,341034,341174,4.10,,7.33,0.0611,0.0735,0.00182,0.0143,0.0261,0.0139,216010,234981,218597,3251965952,3234721792,3247620096,383627264,366624768,367529984,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:24:59,0,0,3000,33,1000,0,0,0,0,NaN,385,406,423,188,207,198,197,216,207,43722,43587,43533,340961,341034,341175,3.78,4.87,6.33,0.00141,0.00147,0.00182,0.0143,0.0261,0.0139,215987,234981,218620,3253436416,3232972800,3247824896,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:24:59,0,0,3000,33,1000,0,0,0,0,NaN,438,406,402,214,196,198,224,205,207,43725,43595,43535,340962,341035,341175,0.134,2.54,,0.00141,0.00147,0.00166,0.0143,0.0261,0.0156,216010,234981,246217,3252686848,3232698368,3248648192,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:25:00,0,0,3000,33,1000,0,0,0,0,NaN,438,494,447,214,218,241,224,229,253,43727,43588,43535,340962,341035,341176,1.46,9.18,6.89,0.00141,0.00147,0.00166,0.0143,0.0248,0.0122,216010,256512,211676,3253952512,3237937152,3249344512,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:25:00,0,0,3000,33,1000,0,0,0,0,NaN,395,406,447,193,218,198,202,229,207,43734,43594,43548,340963,341036,341176,4.71,0.134,7.02,0.00141,0.00126,0.00166,0.0143,0.0248,0.0152,216056,231963,213854,3253370880,3232456704,3248054272,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:25:01,0,0,3000,33,1000,0,0,0,0,NaN,432,406,398,211,195,198,221,204,207,43723,43596,43537,340963,341036,341177,5.38,7.50,3.82,0.00145,0.00126,0.00166,0.0143,0.0164,0.0152,216010,219028,213832,3253366784,3237892096,3249889280,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:25:01,0,0,3000,33,1000,0,0,0,0,NaN,432,406,428,211,209,198,221,219,207,43723,43599,43532,340963,341037,341177,7.33,1.04,3.79,0.00145,0.00126,0.00185,0.0126,0.0349,0.0152,211267,238861,213832,3253084160,3237855232,3250872320,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
2023-05-29 16:25:02,0,0,3000,33,1000,0,0,0,0,NaN,432,485,428,211,209,237,221,219,248,43726,43612,43535,340964,341037,341178,2.13,7.63,5.27,0.00145,0.00126,0.00185,0.0143,0.0358,0.0211,212992,238887,576088,3254857728,3232460800,3252736000,383627264,366624768,367472640,22,20,37,0,0,0,62121528,62219880,95293808,0,0,0
