"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-30 18:59:12,0,0,100000,125,1000,0,0,0,0,NaN,425,0,436,211,213,0,214,223,0,43811,43757,43569,432700,432841,433006,,11.0,8.68,0.0177,0.00223,0.0363,0.00674,0.0497,0.00589,9915,181968,21125,3338629120,3335135232,3344736256,1421180928,1375318016,1900060672,22,21,37,0,0,0,62074000,45926184,78706456,0,0.0501,0
2023-05-30 18:59:12,0,0,100000,125,1000,0,0,0,0,NaN,425,406,436,211,213,191,214,223,216,43822,43756,43580,432701,432842,433007,9.92,0.158,1.18,0.0177,0.320,0.0363,0.00674,0.0497,0.00590,9917,181949,21129,3342528512,3335081984,3345698816,1421180928,1375318016,1900224512,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:13,0,0,100000,125,1000,0,0,0,0,NaN,367,406,436,183,213,191,185,223,216,43820,43762,43576,432701,432842,433007,4.21,1.55,0.792,0.0000539,0.320,0.0363,0.0168,0.0497,0.00590,30612,181949,21129,3342827520,3335426048,3344556032,1421017088,1375318016,1900224512,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:13,0,0,100000,125,1000,0,0,0,0,NaN,446,406,379,222,185,191,224,194,216,43820,43757,43575,432702,432843,433008,3.92,8.54,10.4,0.0000539,0.320,0.000338,0.0168,0.0497,0.00926,30612,181949,28028,3343118336,3337703424,3342618624,1421017088,1375207424,1900224512,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:14,0,0,100000,125,1000,0,0,0,0,NaN,446,418,472,222,231,196,224,242,222,43819,43749,43580,432702,432843,433008,0.750,,,0.0000539,0.320,0.000338,0.0168,0.0476,0.00969,30612,177637,28028,3346124800,3340734464,3342684160,1421017088,1375207424,1900224512,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:14,0,0,100000,125,1000,0,0,0,0,NaN,391,370,472,195,231,174,197,242,197,43805,43744,43574,432703,432844,433009,5.73,3.71,6.15,0,0.000346,0.000338,0.0168,0.0476,0.0215,30609,177618,44836,3345215488,3341058048,3343998976,1421017088,1375207424,1900130304,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:15,0,0,100000,125,1000,0,0,0,0,NaN,461,436,391,229,191,204,232,200,232,43816,43750,43570,432703,432844,433009,5.48,2.89,2.83,0,0.000346,0.000304,0.0152,0.0493,0.0215,29319,179812,44836,3345932288,3341611008,3343413248,1421017088,1375154176,1900130304,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:15,0,0,100000,125,1000,0,0,0,0,NaN,461,374,391,229,191,176,232,200,199,43814,43754,43578,432704,432845,433010,2.88,4.08,2.97,0,0.000391,0.000304,0.0152,0.0493,0.0232,29319,179812,47427,3344642048,3341815808,3344355328,1421017088,1375154176,1900130304,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:16,0,0,100000,125,1000,0,0,0,0,NaN,461,374,495,229,242,176,232,253,199,43811,43749,43571,432704,432845,433010,4.90,4.96,9.49,0,0.000391,0.000304,0.0168,0.0493,0.0265,31040,179793,88800,3345862656,3339542528,3344044032,1421017088,1375154176,1900130304,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:16,0,0,100000,125,1000,0,0,0,0,NaN,471,458,448,234,219,215,237,229,243,43819,43753,43581,432705,432846,433011,,4.12,4.33,0,0.000391,0.000304,0.0168,0.0493,0.0265,31043,179793,88828,3345772544,3341238272,3343077376,1421017088,1375154176,1900130304,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:17,0,0,100000,125,1000,0,0,0,0,NaN,471,386,398,234,195,181,237,204,205,43814,43750,43574,432705,432846,433011,9.50,2.38,0.699,0,0.0109,0.105,0.0168,0.0396,0.0274,31043,134090,89240,3346509824,3346604032,3342934016,1421017088,1363206144,1900126208,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:17,0,0,100000,125,1000,0,0,0,0,NaN,416,386,398,207,195,181,209,204,205,43803,43750,43590,432706,432847,433012,4.26,6.98,6.69,0.00474,0.0109,0.105,0.0156,0.0396,0.0274,26726,134090,89259,3347165184,3341017088,3343024128,1420873728,1363206144,1900126208,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:18,0,0,100000,125,1000,0,0,0,0,NaN,442,461,481,220,235,216,222,246,245,43805,43752,43596,432706,432847,433012,,6.52,0.0417,0.00474,0.0109,0.105,0.0177,0.0396,0.0274,32768,134104,89259,3346042880,3340259328,3344158720,1420873728,1363206144,1900126208,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:18,0,0,100000,125,1000,0,0,0,0,NaN,515,392,388,256,189,184,259,198,208,43795,43756,43594,432707,432848,433013,6.71,,4.38,0.00474,0.000284,0.000356,0.0185,0.0303,0.0278,33630,78902,97873,3348774912,3344789504,3348279296,1420873728,1363087360,1900126208,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:19,0,0,100000,125,1000,0,0,0,0,NaN,515,392,388,256,189,184,259,198,208,43786,43765,43583,432707,432848,433013,4.25,6.88,1.000,0.00474,0.000284,0.000356,0.0185,0.0345,0.0278,33630,90121,97873,3348512768,3343417344,3343314944,1420873728,1363087360,1900126208,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:19,0,0,100000,125,1000,0,0,0,0,NaN,399,410,475,199,232,192,201,243,218,43791,43765,43582,432707,432849,433014,3.46,2.94,6.65,0,0.000350,0.000356,0.0202,0.0152,0.0278,34061,31471,97863,3348160512,3337961472,3346931712,1420873728,1363087360,1900007424,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:20,0,0,100000,125,1000,0,0,0,0,NaN,399,410,475,199,232,192,201,243,218,43789,43776,43587,432708,432849,433014,0.542,1.72,7.40,0,0.000350,0.000356,0.0274,0.0105,0.0278,53032,15955,97873,3348516864,3337654272,3342286848,1420873728,1363087360,1900007424,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:20,0,0,100000,125,1000,0,0,0,0,NaN,0,410,380,0,186,192,0,195,218,43783,43756,43583,432708,432850,433015,8.67,3.90,1.45,0,0.000350,0.000328,0.0253,0.0105,0.0278,50445,15951,97873,3348168704,3342106624,3347156992,1420873728,1363054592,1900007424,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:21,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43789,43756,43589,432709,432850,433015,,3.88,7.11,0,0.000350,0.000328,0.0236,0.0105,0.0261,48726,15953,86663,3348840448,3342032896,3343347712,1420873728,1363054592,1900007424,22,21,37,0,0,0,62074000,62703400,95483672,0,0,0
2023-05-30 18:59:21,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43799,43750,43591,432709,432851,433016,5.00,2.43,,0,0.000304,0.000289,0.0236,0.00758,0.0261,48736,14228,86663,3347091456,3342417920,3348484096,1420873728,1363054592,1899917312,22,21,37,0,0,0,78851216,62703400,95483672,0,0,0
2023-05-30 18:59:22,0,10710,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43784,43749,43597,432710,432851,433016,6.67,5.79,6.40,0,0.000304,0.000289,0.0261,0.00758,0.0324,69416,14230,149612,3348090880,3338563584,3346755584,1420873728,1363054592,1899917312,22,21,37,0,0,0,78851216,62703400,95483672,0,0,0
2023-05-30 18:59:22,10764,53548,100000,125,1000,0,0,0,0,0.210,74440,0,0,67528,0,0,6912,0,0,43786,43738,43600,432710,432852,433017,6.81,8.67,5.42,0.0913,0.000304,0.000289,0.0240,0.0198,0.0371,132352,115981,191865,3357777920,3341500416,3346452480,1421922304,1363054592,1899917312,22,21,38,0,0,0,78851216,62703400,33718912,0,0,0.0513
2023-05-30 18:59:23,32180,74959,100000,125,1000,0,0,0,0,0.206,84598,98823,100392,76743,91117,89651,7855,9275,9172,43791,43747,43604,432711,432852,433017,9.07,3.65,9.67,0.0913,0.250,0.257,0.0274,0.0240,0.0375,174619,156494,239724,3363418112,3343958016,3346366464,1421922304,1364398080,1901064192,22,21,38,0,0,0,78851216,62703400,33718912,0,0,0.0513
2023-05-30 18:59:23,53602,85676,100000,125,1000,0,0,0,0,0.211,84598,98823,120295,76743,109181,89651,7855,11114,9172,43791,43755,43605,432711,432853,433017,0.917,1.59,,0.0913,0.250,0.257,0.0316,0.0257,0.0392,216872,177225,261254,3369127936,3349512192,3347365888,1421922304,1364398080,1901064192,22,21,38,0,0,0,78851216,79480616,33718912,0,0,0.0513
2023-05-30 18:59:24,64305,107084,100000,125,1000,0,0,0,0,0.209,84598,98823,120295,76743,109181,89651,7855,11114,9172,43795,43749,43604,432712,432853,433018,10.3,7.89,10.4,0.0913,0.250,0.257,0.0337,0.0316,0.0312,238430,203507,267318,3379650560,3353735168,3362947072,1421922304,1364398080,1901064192,22,21,38,0,0,0,78851216,79480616,33718912,0,0,0.0513
2023-05-30 18:59:24,85722,149918,100000,125,1000,0,0,0,0,0.206,221036,246947,120295,200541,109181,224145,20495,11114,22802,43775,43750,43611,432712,432853,433018,3.05,1.42,1.01,0.227,0.303,0.257,0.0442,0.0375,0.0467,365075,263841,412230,3387101184,3367063552,3365031936,1423450112,1364398080,1900400640,22,21,38,0,0,0,78851216,79480616,50496128,0,0,0.0513
2023-05-30 18:59:25,149988,203481,100000,125,1000,0,0,0,0,0.198,259690,246947,323125,235611,293080,224145,24079,30045,22802,43791,43743,43599,432713,432854,433019,10.7,12.9,11.4,0.227,0.303,0.365,0.0560,0.0455,0.0589,475998,365583,523426,3394322432,3371749376,3369635840,1423450112,1367359488,1900400640,22,21,39,0,0,0,95628432,79480616,50496128,0,0,0.0513
