"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-30 20:06:38,0,0,100000,125,1000,0,0,0,0,NaN,447,408,443,219,217,199,229,227,209,43819,43710,43620,436525,436690,436856,4.08,6.48,6.79,0.468,0.358,0.0217,0.130,0.0981,0.0114,2145873,670882,17248,3370602496,3348967424,3381747712,1927008256,1417322496,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:39,0,0,100000,125,1000,0,0,0,0,NaN,447,452,443,219,217,221,229,227,231,43815,43706,43613,436525,436690,436856,6.17,6.29,5.37,0.468,0.358,0.0217,0.136,0.0994,0.0114,2255387,670811,17246,3369918464,3348627456,3377254400,1927008256,1417322496,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:39,0,0,100000,125,1000,0,0,0,0,NaN,447,452,398,219,194,221,229,203,231,43815,43708,43617,436526,436691,436857,2.88,5.17,4.50,0.468,0.358,0.0217,0.131,0.0842,0.0114,2200630,650118,17246,3370876928,3349368832,3376369664,1927008256,1417322496,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:40,0,0,100000,125,1000,0,0,0,0,NaN,443,384,429,217,209,187,227,219,196,43809,43717,43626,436526,436691,436857,4.59,2.18,4.57,0.00935,0.00638,0.000870,0.135,0.0901,0.0114,2205771,705449,17246,3372158976,3347578880,3379138560,1926934528,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:40,0,0,100000,125,1000,0,0,0,0,NaN,443,437,429,217,209,214,227,219,224,43814,43704,43620,436527,436692,436858,,3.75,4.35,0.00935,0.00638,0.000870,0.131,0.0926,0.0114,2151047,711411,17246,3373920256,3348418560,3376881664,1926934528,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:41,0,0,100000,125,1000,0,0,0,0,NaN,443,486,429,217,209,237,227,219,249,43815,43704,43627,436527,436692,436858,10.4,9.92,2.87,0.00935,0.00638,0.000870,0.126,0.0998,0.0114,2096079,763230,17246,3373772800,3352834048,3378352128,1926934528,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:41,0,0,100000,125,1000,0,0,0,0,NaN,443,408,450,217,220,199,227,230,209,43809,43695,43634,436528,436693,436858,1.46,4.07,6.17,0.00935,0.00601,0.000870,0.119,0.0994,0.0114,2040670,763069,17246,3374620672,3346812928,3379150848,1926934528,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:42,0,0,100000,125,1000,0,0,0,0,NaN,423,408,394,207,192,199,216,201,209,43806,43715,43642,436528,436693,436859,7.37,3.60,6.04,0.000859,0.00601,0.000642,0.114,0.106,0.0114,1985064,818424,17246,3374292992,3347120128,3377811456,1926836224,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:42,0,0,100000,125,1000,0,0,0,0,NaN,423,408,394,207,192,199,216,201,209,43795,43700,43642,436529,436694,436859,3.05,,3.36,0.000859,0.00714,0.000642,0.109,0.107,0.0114,1929481,818338,17245,3373957120,3351126016,3377885184,1926836224,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:43,0,0,100000,125,1000,0,0,0,0,NaN,370,454,459,181,224,222,190,235,232,43818,43696,43645,436529,436694,436860,,5.19,1.47,0.000302,0.00714,0.000642,0.108,0.107,0.0215,1874908,818424,32768,3373953024,3345887232,3382837248,1926836224,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:43,0,0,100000,125,1000,0,0,0,0,NaN,443,454,413,217,202,222,227,211,232,43821,43689,43653,436530,436695,436860,9.86,2.28,7.13,0.000302,0.00714,0.000642,0.105,0.107,0.0189,1820109,814888,31047,3374882816,3350634496,3378225152,1926836224,1417277440,1910267904,22,20,37,0,0,0,62071152,61979504,95572432,0,0,0
2023-05-30 20:06:44,0,0,100000,125,1000,0,0,0,0,NaN,443,371,431,217,211,181,227,220,190,43809,43673,43655,436530,436695,436861,,8.83,,0.000302,0.00316,0.000646,0.0871,0.114,0.0223,1148915,829029,35786,3374788608,3344904192,3377750016,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:44,0,0,100000,125,1000,0,0,0,0,NaN,371,418,431,181,211,204,190,220,214,43813,43675,43649,436531,436696,436861,9.36,7.71,9.17,0.000254,0.00316,0.000646,0.0829,0.106,0.0223,1091261,773928,35790,3372625920,3345727488,3378339840,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:45,0,0,100000,125,1000,0,0,0,0,NaN,463,456,385,226,188,223,237,197,233,43818,43661,43643,436531,436696,436862,4.37,3.21,3.79,0.000254,0.00316,0.000676,0.0926,0.100,0.0223,1063235,748411,35786,3373821952,3350827008,3377238016,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:45,0,0,100000,125,1000,0,0,0,0,NaN,463,388,452,226,221,189,237,231,198,43817,43669,43646,436532,436696,436862,2.40,1.71,0.292,0.000254,0.00146,0.000676,0.0893,0.107,0.0223,1007941,747549,35786,3372613632,3346980864,3376271360,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:46,0,0,100000,125,1000,0,0,0,0,NaN,402,441,452,196,221,216,206,231,226,43818,43678,43657,436532,436697,436863,,3.18,1.92,0.000325,0.00146,0.000676,0.0842,0.103,0.0223,952959,744179,35790,3372990464,3346862080,3376644096,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:46,0,0,100000,125,1000,0,0,0,0,NaN,402,388,370,196,181,190,206,189,199,43811,43680,43663,436532,436697,436863,10.1,1.92,3.67,0.000325,0.00104,0.000654,0.0791,0.0990,0.0223,897576,692512,35790,3372650496,3345690624,3376951296,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:47,0,0,100000,125,1000,0,0,0,0,NaN,0,388,0,0,0,190,0,0,199,43806,43680,43654,436533,436698,436864,4.07,7.08,4.25,0.000325,0.00104,0.000654,0.0661,0.0990,0.0215,588838,692512,34061,3373207552,3346628608,3376164864,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:47,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43810,43674,43654,436533,436698,436864,4.81,3.13,7.42,0.000325,0.00104,0.000654,0.0514,0.0926,0.0602,423352,605346,83645,3374342144,3349155840,3377213440,1926836224,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:48,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43810,43672,43645,436534,436699,436865,4.17,3.28,7.56,0.0154,0.00104,0.000654,0.0733,0.0872,0.0943,437148,550157,152614,3377082368,3353501696,3380994048,1928409088,1417277440,1910267904,22,20,37,0,0,0,78848368,61979504,95572432,0,0,0
2023-05-30 20:06:48,54.5,53542,100000,125,1000,0,0,0,0,0.216,0,80072,66132,0,59957,72699,0,6175,7373,43825,43678,43644,436534,436699,436865,12.6,2.33,5.79,0.0154,0.183,0.148,0.111,0.0867,0.101,557918,556194,217281,3389857792,3351764992,3378872320,1928409088,1417367552,1912627200,22,20,38,0,0,0,78848368,61979504,33691592,0,0,0.0513
