"Time","goodput","incoming_throughput","batch_size","interval","timeout","total_retries","total_retries_rate","completed_retries","completed_retries_rate","average_latency_of_finished_requests","postgres_network_rate_server1","postgres_network_rate_server2","postgres_network_rate_server3","postgres_network_receive_rate_server1","postgres_network_receive_rate_server3","postgres_network_receive_rate_server2","postgres_network_transmit_server1","postgres_network_transmit_server3","postgres_network_transmit_server2","node_network_usage_server1","node_network_usage_server2","node_network_usage_server3","node_avg_cpu_seconds_server1","node_avg_cpu_seconds_server2","node_avg_cpu_seconds_server3","node_avg_cpu_rate_server1","node_avg_cpu_rate_server2","node_avg_cpu_rate_server3","postgres_cpu_rate_server1","postgres_cpu_rate_server2","postgres_cpu_rate_server3","node_io_time_server1","node_io_time_server2","node_io_time_server3","node_io_rate_server1","node_io_rate_server2","node_io_rate_server3","node_memory_usage_server1","node_memory_usage_server2","node_memory_usage_server3","postgres_memory_usage_server1","postgres_memory_usage_server3","postgres_memory_usage_server2","jvm_threads_current_server2","jvm_threads_current_server3","jvm_threads_current_server1","jvm_threads_blocked_server2","jvm_threads_blocked_server3","jvm_threads_blocked_server1","jvm_heap_usage_server2","jvm_heap_usage_server3","jvm_heap_usage_server1","jvm_gc_usage_rate_20_server2","jvm_gc_usage_rate_20_server3","jvm_gc_usage_rate_20_server1"
2023-05-30 19:41:59,,,100000,125,1000,0,,0,,,0,0,0,0,0,0,0,0,0,43852,43726,43612,435132,435284,435449,8.00,,2.12,0.00465,0.00108,0.00458,0.106,0.0105,0.0888,505748,24579,533342,3335413760,3332452352,3340787712,1456328704,1932263424,1422442496,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:00,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43847,43718,43619,435132,435284,435450,,3.21,6.42,0.00465,0.00108,0.00458,0.105,0.0126,0.0846,501489,30181,501489,3339919360,3336433664,3340333056,1456328704,1932263424,1422442496,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:00,0,0,100000,125,1000,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,43832,43707,43617,435133,435285,435450,9.97,6.02,0.990,0.00465,0.00108,0.00458,0.102,0.0139,0.0846,486726,31902,501384,3341099008,3332546560,3339964416,1456328704,1932263424,1422442496,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:01,0,0,100000,125,1000,0,0,0,0,NaN,417,379,0,204,0,178,213,0,201,43840,43714,43627,435133,435285,435451,,4.25,5.77,0.0264,0.0218,0.00458,0.104,0.0139,0.0846,472980,31906,501437,3340931072,3333267456,3342061568,1456328704,1932263424,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:01,0,0,100000,125,1000,0,0,0,0,NaN,417,422,389,204,190,198,213,199,224,43825,43713,43629,435134,435285,435451,8.71,6.44,4.29,0.0264,0.0218,0.226,0.103,0.0139,0.0762,472549,31909,446248,3341565952,3337834496,3340787712,1456328704,1932484608,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:02,0,0,100000,125,1000,0,0,0,0,NaN,417,427,460,204,225,200,213,235,227,43825,43709,43625,435134,435286,435452,,4.79,2.45,0.0264,0.0218,0.226,0.102,0.0139,0.0699,443230,31906,436717,3341979648,3335884800,3346161664,1456328704,1932484608,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:02,0,0,100000,125,1000,0,0,0,0,NaN,438,385,390,214,191,181,224,200,205,43832,43710,43629,435135,435286,435452,6.12,0.458,2.01,0.00332,0.000933,0.00133,0.102,0.0139,0.0573,443230,31906,375539,3342319616,3335368704,3342368768,1456328704,1932333056,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:03,0,0,100000,125,1000,0,0,0,0,NaN,438,385,390,214,191,181,224,200,205,43835,43722,43632,435135,435287,435452,2.42,1.41,10.4,0.00332,0.000933,0.00133,0.110,0.0139,0.0585,498419,31906,376401,3343364096,3334914048,3342077952,1456328704,1932333056,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:03,0,0,100000,125,1000,0,0,0,0,NaN,384,436,456,187,223,205,196,233,232,43838,43716,43637,435136,435287,435453,7.21,4.08,,0.00469,0.000933,0.00133,0.0994,0.00884,0.0501,443277,12071,321213,3343912960,3339341824,3345473536,1456328704,1932333056,1422368768,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:04,0,0,100000,125,1000,0,0,0,0,NaN,431,363,456,210,223,170,220,233,193,43829,43709,43636,435136,435288,435453,,5.71,5.71,0.00469,0.000963,0.00133,0.110,0.00884,0.0501,498419,12071,321179,3344236544,3334070272,3342491648,1456328704,1932333056,1422245888,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:04,0,0,100000,125,1000,0,0,0,0,NaN,487,411,365,238,178,193,249,187,218,43828,43714,43641,435136,435288,435454,4.50,9.40,4.12,0.00469,0.000963,0.00142,0.101,0.0131,0.0455,443230,21989,271629,3343425536,3335184384,3344228352,1456328704,1932333056,1422245888,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:05,0,0,100000,125,1000,0,0,0,0,NaN,401,366,433,196,212,172,205,222,194,43826,43714,43636,435137,435289,435454,9.25,1.70,3.90,0.00331,0.00125,0.00142,0.0800,0.0131,0.0438,394551,21987,267721,3342299136,3339218944,3344977920,1456328704,1932333056,1422245888,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
2023-05-30 19:42:05,0,0,100000,125,1000,0,0,0,0,NaN,401,424,433,196,212,199,205,222,225,43816,43708,43645,435137,435289,435455,2.12,0.0919,3.39,0.00331,0.00125,0.00142,0.0863,0.0131,0.0354,441506,21989,212561,3341807616,3338240000,3347034112,1456328704,1932333056,1422245888,22,21,37,0,0,0,62105296,61980072,95318624,0,0,0
